,sh600519,sh600036,sh601318,sh601166,sh600030,sh601328,sh600887,sh600000,sh601601,sh600048,sh600028,sh600309,sh601186,sh600031,sh601012,sh601628,sh601088,sh600585,sh600690,sh601888,sh600276,sh601766
2023-09-18,0.02649285349524977,0.001820388349514701,0.00203252032520318,0.00248447204968949,0.004081632653061273,0.0,0.00574052812858783,-0.0070224719101122934,0.006162273194111556,-0.017215568862275377,-0.013136288998357948,0.0028005170185263495,-0.0022988505747125743,-0.003663003663003539,0.0022848438690021844,0.008698092031425464,0.0019249278152069227,-0.019674612183125273,0.0004192872117398938,0.0539317367527814,0.017431192660550376,-0.0034188034188032956
2023-09-19,-0.0012355127924775777,-0.00181708055723806,-0.00040567951318448703,0.004956629491945419,-0.005420054200542035,0.010619469026548645,-0.0019025875190259445,0.008486562942008335,0.008506294658046976,-0.0030464584920031346,0.02329450915141451,-0.0032223415682062218,0.0023041474654377225,-0.001225490196078427,-0.014057750759878473,0.02002781641168294,0.004803073967339033,0.0274025472790429,0.005867560771165126,-0.018786902844873832,0.006086564472497891,0.0017152658662091813
2023-09-20,-0.0016092482511741446,-0.006978155339805947,-0.007913961038961026,0.0,-0.005449591280654031,0.007005253940455258,-0.0034311856652687878,0.0,-0.010458839406207954,0.008403361344537785,-0.001626016260162677,-0.01163793103448274,-0.0022988505747125743,-0.015337423312883458,-0.008092485549133,0.0,0.002868068833651982,0.01239669421487588,0.004583333333333384,-0.0007293946024800047,-0.006273806856374686,-0.001712328767123239
2023-09-21,-0.014040570175438583,-0.010999083409715893,-0.008181632235630953,-0.004315659679408168,-0.00776255707762552,-0.0017391304347825765,-0.010711553175210442,-0.004207573632538653,-0.0054551653596998095,0.00454545454545463,-0.0032573289902279035,-0.0065416484954208265,-0.011520737327188946,-0.0024922118380061864,-0.013986013986013957,0.0035451322607034097,-0.009850651414045064,-0.01595547309833023,-0.0074657818332641845,-0.03330291970802912,-0.010372040586245745,-0.010291595197255643
2023-09-22,0.028141837977301964,0.029966017917825383,0.03794596824087426,0.013622291021671895,0.040497008743672236,0.006968641114982521,0.028615622583139988,0.011267605633802802,0.01645526225574212,0.006787330316742057,0.019607843137254832,0.022717295873573295,0.027972027972027913,0.023110555902560836,0.022458628841607542,0.013586956521739024,0.0028883183568677584,0.005279034690799378,0.012536564981195264,0.031618688060405686,0.003873319662793362,0.02772963604852685
2023-09-25,-0.008988642509464517,-0.010197960407918538,-0.025233459169481387,0.0,-0.03140203449800982,0.006920415224913601,0.0022556390977443996,-0.0027855153203342198,-0.0064080944350758395,-0.0337078651685393,-0.01602564102564108,-0.018886146582251184,-0.020408163265306034,-0.017094017094016922,0.008863198458574306,-0.0016085790884716733,0.0032000000000000917,-0.0075018754688671585,-0.00907965332232763,-0.014455626715461967,0.01793009532455736,-0.010118043844856595
2023-09-26,-0.00893919383533992,-0.0060606060606061,-0.01019160211985326,-0.0012217470983506562,0.0036529680365298134,-0.003436426116838587,0.004126031507877048,-0.0013966480446927498,-0.005091649694501044,-0.0046511627906976605,-0.004885993485341911,-0.0033905720223121882,-0.0092592592592593,0.003726708074534013,-0.0015278838808250317,0.0005370569280342963,-0.0060606060606061,-0.011715797430083219,-0.005830903790087438,-0.008262161158559267,-0.0033444816053511683,-0.013628620102214661
2023-09-27,-0.0011013215859030367,0.0006097560975610872,0.0020593080724875534,-0.006116207951070374,0.0022747952684258888,-0.008620689655172376,-0.004856182293612177,-0.002797202797202858,-0.010917775503241245,-0.004672897196261738,0.008183306055646433,-0.020961369622475967,0.01635514018691575,-0.008663366336633671,0.06120887528691643,-0.008856682769726176,-0.009627727856225898,-0.00305927342256207,0.0020946795140344143,0.0062716465412338,0.013646532438478687,0.003454231433505983
2023-09-28,-0.008517089305402403,0.004570383912248621,-0.007398273736128225,0.002461538461538515,-0.0167952791647753,0.0017391304347824654,-0.0041291291291291055,-0.004207573632538653,-0.013797861331493522,-0.00312989045383405,-0.01461038961038963,-0.009976460038112367,0.0034482758620690834,-0.00811485642946308,-0.016582552271088624,-0.018142431627403255,0.011017498379779722,-0.0015343306482547003,-0.013377926421404673,-0.014232558139534945,-0.008165967777532646,0.005163511187607606
2023-10-09,-0.011981874287620542,-0.011828935395814422,-0.004761904761904745,-0.0042971147943523524,0.0009233610341643494,0.0017361111111111605,0.0015077271013945737,-0.00985915492957734,-0.004896817068905213,-0.013343799058084804,-0.0016474464579901982,-0.004755434782608536,-0.008018327605956554,-0.0006293266205160686,-0.006598240469208205,-0.00468836183121879,0.011217948717948678,-0.016135228582405015,-0.009745762711864447,-0.05256204586203639,-0.004005340453938633,-0.010273972602739656
2023-10-10,-0.003939223410241999,0.00030693677102533456,-0.00977740794674431,-0.002466091245376001,-0.011531365313653175,0.0,0.008280015054572765,-0.002844950213371278,-0.010193321616871698,-0.006364359586316648,-0.021452145214521434,-0.009215017064846398,-0.06812933025404155,-0.03652392947103278,-0.014391143911439142,-0.010529232474369654,-0.015530903328050738,-0.021085513471300277,-0.00898587933247752,0.00468127490039838,-0.008713136729222581,-0.03287197231833916
2023-10-11,0.0048022598870056665,-0.004295796256520434,0.0018907563025210017,-0.0012360939431396156,0.0037330844610359293,-0.0034662045060658286,0.009705113848450964,0.0014265335235377208,0.014559659090909172,-0.005604483586869491,-0.021922428330522714,0.004592949822023185,0.013630731102850069,-0.00588235294117645,0.009359790340696339,0.01568188182581909,-0.006439150032195751,-0.005983246908655704,-0.003454231433506094,-0.006344800237930048,0.015325670498084198,0.003577817531305927
2023-10-12,0.004217036828788379,0.01910631741140212,0.015516879849025056,0.011138613861386037,0.011622501162250165,0.027826086956521667,0.001848428835489857,0.017094017094017033,0.046202310115505796,0.011272141706924366,0.0034482758620690834,-0.0032003657560863985,0.01833740831295838,0.01380670611439827,0.01335311572700304,0.043837882547559825,-0.005184705119896327,0.0268860353130016,0.0077989601386483365,0.008280953806245606,-0.00221975582685896,0.010695187165775222
2023-10-13,-0.019596864501679745,-0.013909888116117375,-0.009498244889531327,-0.004283965728274164,-0.011029411764705954,0.006768189509306355,-0.009225092250922495,-0.0056022408963585235,0.005352960856473743,-0.008757961783439572,0.005154639175257714,-0.0014906547414287319,-0.01800720288115254,-0.006485084306095956,-0.019033674963396807,-0.010036978341257385,0.0022801302931596545,-0.014849550605705364,-0.010318142734307867,-0.03839303384128234,-0.006674082313681939,-0.014109347442680775
2023-10-16,-0.012050256996002262,-0.009199632014719294,-0.008963935793204092,-0.004302397049784856,-0.00046468401486976507,0.003361344537815114,-0.014152700186219835,-0.00422535211267594,-0.00798668885191356,-0.028112449799196804,0.0017094017094019254,-0.0078089113458887915,-0.003667481662591565,-0.016971279373368175,-0.017537313432835933,0.003735325506937004,0.02144946376340595,-0.007140023800079276,-0.008688097306689846,-0.02366742128009891,-0.009406494960806255,-0.007155635062611854
2023-10-17,-0.0022544655760449173,0.006499535747446661,0.002944888514934796,0.0012345679012344402,0.020455602045560184,0.0,0.014355874574990546,0.0028288543140027045,0.02583025830258312,-0.006611570247933907,0.008532423208191142,0.013425925925925952,0.009815950920245342,0.0013280212483399723,-0.004177744018230123,0.009037745879851178,0.005090677696468315,-0.006392329204954028,0.011393514460999121,0.011066610455312098,0.005426181324892587,0.007207207207207134
2023-10-18,0.0011587485515642815,-0.0009225092250922939,-0.006082214765100624,-0.0030826140567199456,-0.004100227790432842,-0.00335008375209378,-0.00968342644320308,-0.005641748942172065,-0.01046435578809668,-0.0033277870216305017,-0.0016920473773265332,-0.01815897670169031,-0.009720534629404587,-0.011273209549071628,-0.013348588863462907,-0.005795574288724903,0.00031655587211143477,-0.0012062726176116367,0.003032928942807711,-0.017512769727926703,-0.014616595457611847,-0.01610017889087656
2023-10-19,-0.05671296296296291,-0.02831640504770705,-0.028276007596539476,-0.019789734075448484,-0.013723696248856387,-0.01848739495798324,-0.01617149304249721,-0.029787234042553234,-0.029081295439524202,-0.029215358931552582,-0.022033898305084842,-0.0130278003954869,-0.019631901840490795,-0.019450033534540667,-0.01584847313490534,-0.04610492845786973,-0.020569620253164667,-0.025362318840579712,-0.02289416846652259,-0.015066312997347509,-0.00935645823824749,-0.018181818181818077
2023-10-20,0.009202453987730008,0.0025340513145390986,-0.004560260586319087,-0.003785488958990557,-0.0013914656771798484,-0.006849315068493178,-0.007645259938837912,0.004385964912280826,-0.029271613342409797,-0.008598452278590019,-0.013864818024263315,0.001767825574543469,-0.007509386733416834,-0.011627906976744207,0.0035349567949725103,-0.04249999999999998,-0.005492730210016061,-0.00619578686493194,-0.006189213085764811,-0.005063018420769172,-0.015894955079474693,-0.007407407407407418
2023-10-23,-0.0006200607902735467,-0.013270142180094702,0.0021815008726002727,-0.0031665611146294292,-0.016256386437529136,0.0,-0.014252696456086289,-0.005822416302765698,-0.0014025245441794398,-0.010407632263659927,-0.019332161687170557,-0.013176470588235345,-0.016393442622950838,-0.014532871972318229,-0.0332681017612525,0.011604293588627801,0.004873294346978474,-0.018703241895261846,-0.011120996441281172,-0.024794283239497728,0.008192883895131065,-0.011194029850746356
2023-10-24,-0.0006265283032640401,0.0022414345180916673,0.003482803656943867,-0.004447268106734459,0.020774315391879128,-0.01551724137931032,0.0007815552950372062,-0.0014641288433381305,0.000702247191011196,0.0035056967572304476,0.005376344086021501,0.009298998569384764,0.008974358974358942,0.002808988764044784,0.0,-0.014338973329509619,-0.010992563853863602,-0.008470986869970276,-0.006747638326585759,0.0014433218607750042,0.0037148827490132152,0.0037735849056603765
2023-10-25,0.02102924617304236,0.00383386581469658,-0.012798264642082557,-0.0063816209317166805,0.010175763182238562,0.012259194395796813,0.017180788754392884,0.016129032258064502,0.007017543859649145,-0.00524017467248894,-0.02317290552584672,0.015355539806283902,0.015247776365946653,0.022408963585434094,-0.002024291497975783,-0.012801862089031113,-0.007518796992481258,0.06492951730029906,0.0027173913043478937,0.00011086474501098564,-0.001387925052047101,0.011278195488721776
2023-10-26,-0.003141579731743671,0.0025461489497136114,0.004174906613931162,0.008991650610147728,-0.001831501831501825,0.01038062283737018,-0.0015355086372360605,0.0043290043290042934,-0.0066202090592333285,-0.013169446883230962,0.014598540145985162,0.000581665891112193,0.0012515644555695093,0.00136986301369868,-0.030425963488843855,0.000589448865311093,0.006258234519104233,-0.0340954673084638,0.007678410117434531,-0.00654029486753116,0.029650220060227106,0.0074349442379182396
2023-10-27,0.002679057306710142,0.0009523809523810378,-0.011378555798687184,0.004455760661998598,0.010550458715596456,-0.003424657534246478,0.03344867358708181,0.004310344827586299,-0.03542616625745354,-0.000889679715302516,0.007194244604316502,0.02139286129519813,0.008750000000000036,0.019835841313269542,0.0451882845188285,-0.013254786450662803,-0.006546644844517169,0.017857142857143016,0.014791573285522164,0.047757197054228984,0.021372328458942436,0.01845018450184499
2023-10-30,0.002558581984958508,-0.019980970504281714,0.0028773793714034213,-0.013307984790874472,-0.019518837948252377,-0.03951890034364269,-0.007812499999999889,-0.027181688125894166,-0.013090909090909042,-0.029385574354407806,-0.03749999999999998,0.008878770631758792,-0.01115241635687736,0.008048289738430636,0.007205764611689425,-0.008358208955223878,-0.021087314662273537,-0.007343941248470154,-0.009717314487632467,0.016187433439829535,0.025991189427312822,-0.016304347826086918
2023-10-31,0.002129684711481117,-0.0045307443365695255,0.0033105274773779225,-0.03147077713551705,0.0050925925925926485,0.007155635062611854,0.028121484814398245,0.002941176470588225,0.022476050110537882,0.011009174311926495,0.012987012987013102,0.0019180864267178688,0.005012531328320691,-0.03725881570192935,-0.04093799682034982,0.0114388922335944,0.0205318074722316,-0.005754212905877409,-0.008920606601249048,-0.008593586250262075,0.029197080291970767,-0.016574585635359074
2023-11-01,0.05723088247515706,-0.01007802340702213,-0.007699076110866732,0.0019893899204244114,0.0009212344541684736,0.014209591474245054,-0.003646973012399801,0.0058651026392961825,-0.009009009009009028,-0.007259528130671544,0.001831501831501825,-0.03716216216216217,-0.00872817955112215,-0.017968210089841063,-0.03315375051802738,-0.013392857142857206,-0.0009894459102902653,-0.016122364613476714,0.0027002700270029045,-0.008033826638477737,0.0006257822277846437,-0.005617977528089901
2023-11-02,-0.0008366133442635482,0.007553366174055887,-0.0011084016847704437,0.009265387160820593,-0.009203865623561902,0.008756567425569184,0.0007320644216690653,0.011661807580174877,-0.01381818181818173,-0.00457038391224851,0.010968921389396868,0.010058479532163656,-0.0062893081761006275,-0.011963406052076131,-0.03943420488641225,-0.018702865761689225,0.00660283922086502,-0.003361344537815225,0.006732495511669656,-0.01182864450127874,-0.0014592453616844026,-0.0037664783427494575
2023-11-03,0.017836470918797476,0.010104302477183857,0.003994673768308976,-0.003278688524590234,0.015327450069670068,-0.00868055555555558,0.009509875640087762,-0.007204610951008772,-0.006637168141592875,-0.008264462809917328,-0.003616636528029016,0.008452987494210307,-0.0012658227848102444,0.014245014245014342,0.020526550647032682,0.006455579465109107,-0.003935716628402641,0.002107925801011934,0.00802496656263929,0.01995039361587403,-0.008141962421711946,0.011342155009451682
2023-11-06,0.0004196020405908829,0.004840271055179146,0.01812555260831128,0.004605263157894779,0.04437328453796874,-0.008756567425569184,-0.0018115942028985588,0.007256894049346929,0.00445434298440972,0.02962962962962945,-0.025408348457350183,0.01228614077391188,0.017743979721166037,0.016853932584269593,0.025360734586794775,0.022907758094074415,-0.029305235429700427,0.013462347496844718,0.0,0.017022626348065062,0.01725952431067146,0.0037383177570093906
2023-11-07,-0.011495584988962415,-0.010918432883750828,-0.016500217108119997,-0.0052390307793058755,-0.001752080595707417,0.0176678445229681,0.001814882032667997,-0.004322766570605263,-0.0432372505543237,-0.0008992805755395628,0.0,-0.010889292196007205,-0.01245330012453294,-0.006906077348066253,-0.0008528784648187404,-0.025380710659898553,0.005766621438263231,-0.009547530095475265,-0.007961079168509522,-0.006029732820459488,0.002069108214359572,-0.011173184357541999
2023-11-08,0.004002970125671856,-0.00649350649350644,-0.01479028697571727,-0.0039499670836075085,-0.009214567792891648,0.0,-0.0007246376811594901,-0.0014471780028942893,-0.02549246813441486,0.004500450045004545,-0.011173184357541999,-0.043807339449541405,-0.0012610340479192184,-0.0013908205841447474,-0.00042680324370458766,-0.016237745098039214,0.003709949409780977,-0.004610226320201138,-0.004458314757021964,0.007216818324442986,0.017551104687177466,-0.0037664783427494575
2023-11-09,-0.002352169222727629,0.0019607843137254832,-0.030248711628949154,-0.0006609385327165374,-0.005314437555358653,0.00868055555555558,0.0018129079042785712,0.004347826086956497,-0.005152596115735153,0.0035842293906809264,0.016949152542373058,0.01894938834252824,0.0037878787878788955,-0.00417827298050133,0.03501280956447461,-0.003737153534724369,0.032258064516129004,0.004210526315789442,-0.0022391401701745695,-0.003322949117341545,-0.01826298701298701,0.009451795841209698
2023-11-10,-0.010183322092848224,-0.016307893020221842,-0.021487985212569338,-0.00925925925925919,0.0,0.001721170395869276,-0.003981179876945351,-0.00721500721500723,-0.03824701195219127,-0.008928571428571397,0.0018518518518517713,-0.019185499058380406,-0.015094339622641506,-0.00909090909090915,-0.02929042904290413,-0.034073147858705854,0.01236979166666674,-0.013417190775681376,0.0017953321364452268,-0.016461762867263974,0.00020669698222408606,-0.01872659176029956
2023-11-13,-0.0066672673213802325,-0.011273209549071628,0.0009445100354190661,-0.001335113484646211,-0.0075690115761354315,-0.0068728522336769515,-0.003270348837209336,0.0,0.0037282518641259532,-0.006306306306306353,0.014787430683918634,-0.0027601104044162605,0.012771392081736943,0.004940014114326097,0.013174670633234076,0.011326860841424091,-0.0054662379421221985,0.0016999575010623325,-0.02240143369175629,0.007627118644067732,-0.022525315147757907,0.011450381679389166
2023-11-14,0.0007199546485261443,0.012743125419181656,0.005189903279075203,-0.016042780748663166,0.014804845222072816,0.0017301038062282892,-0.005833029529711986,0.0,-0.005777961205117643,0.0072529465095194645,-0.00910746812386154,-0.005054151624548586,0.003783102143757988,0.0,-0.004614093959731558,-0.009919999999999929,-0.009052699644358286,-0.002969876962240159,0.01420714940421619,0.001261564339781307,-0.0054968287526426796,0.0018867924528300772
2023-11-15,0.004339279543639218,0.014569536423841178,0.017601501994836788,0.008831521739130377,-0.0008841732979664174,0.003454231433505983,-0.0003667033370002848,0.011627906976744207,0.021170610211706187,-0.007200720072007227,0.016544117647058876,0.007498790517658227,0.002512562814070307,0.0070224719101124045,0.027812895069532217,0.03199741435035541,0.0029363784665579207,0.01829787234042546,0.015363759602349703,0.009554808903821987,0.006164965986394488,0.007532956685499137
2023-11-16,-0.007264810229394292,-0.0032637075718016106,-0.011300738007380073,-0.005387205387205385,-0.007522123893805355,0.001721170395869276,-0.008804108584005932,-0.004310344827586188,-0.017479674796747946,-0.008159564823209453,-0.009041591320072317,-0.01140456182472993,-0.00877192982456143,-0.011854951185495066,-0.027880278802787983,-0.009708737864077666,0.0009759271307743234,-0.004596740493104878,-0.004895416110369366,-0.0186167446697868,-0.011197971688147068,-0.00747663551401867
2023-11-17,-0.0037669384392488015,-0.006876227897838927,-0.004898530440867743,-0.004062288422477911,0.004012483281319756,-0.005154639175257825,-0.002590673575129543,-0.010101010101010055,-0.0004137360364088183,-0.009140767824497242,-0.007299270072992692,-0.0006071645415907101,-0.005056890012642201,0.0028228652081863093,-0.005061155630535663,-0.0015812776723592714,0.0009749756256094422,-0.016792611251049472,-0.0062611806797853164,-0.008266214497668511,0.007264957264957239,0.0
2023-11-20,0.005178451255261063,0.00824266402901408,0.0058602906704172675,0.009517335146159045,-0.007548845470692678,0.010362694300518172,0.007792207792207906,0.007288629737609353,0.004552980132450202,-0.005535055350553542,0.009191176470588092,0.0,0.0,-0.0014074595355384467,-0.004239084357778755,-0.006651884700665245,-0.0025974025974027093,0.001280956447480719,0.012601260126012592,0.009403718743321132,0.007424692405600286,0.0037664783427495685
2023-11-21,0.015602836879432536,-0.004905166775670322,0.0037287345607084355,0.002693602693602859,0.00402684563758382,-0.0017094017094017033,0.010677466863033835,0.00723589001447178,0.01524515863205611,0.017625231910946226,0.0018214936247722413,0.005224787363305117,0.0012706480304955914,0.007047216349541863,-0.008514261387824629,0.007653061224489832,-0.0003255208333332593,0.01279317697228155,0.0022222222222223476,0.006034300232902856,0.0018951358180667732,0.0
2023-11-22,-0.004743016759776508,-0.00887282287216562,-0.007894125841653166,-0.002686366689053088,-0.01024955436720143,0.005136986301369939,-0.00910746812386154,-0.002873563218390718,-0.006493506493506551,-0.010938924339106704,-0.00545454545454549,-0.010999637374592197,-0.010152284263959421,-0.01259622113365988,-0.021468441391155002,-0.005379746835443067,-0.0019537609899056285,-0.005894736842105286,-0.006651884700665245,-0.018520467220877634,-0.009247583018074823,-0.009380863039399556
2023-11-23,0.002520333874073133,-0.0006631299734748408,0.007488883688275161,-0.0013468013468013185,0.0013507429085997114,-0.005110732538330498,0.004044117647058698,-0.0014409221902018654,0.013480392156862697,0.032258064516129004,0.0,-0.0008555365436322404,0.002564102564102555,0.00425230333097093,0.003949100482667722,0.01018135539293663,0.00978792822185981,0.005506141465480674,0.0022321428571427937,0.006111289803795605,0.0006364022061944308,0.005681818181818121
2023-11-24,-0.0050391937290034106,-0.004644990046449915,-0.00836236933797907,-0.0013486176668914274,-0.00854316546762579,0.0,0.0014646649578908821,0.0028860028860029363,-0.00725513905683195,-0.0008928571428571397,0.001828153564899626,-0.004281345565749217,-0.006393861892583175,-0.0056457304163726185,-0.01573426573426573,-0.01196850393700788,0.003231017770597866,0.0012636899747262564,0.0017817371937638438,-0.019607843137254943,-0.005087979648081498,-0.00941619585687381
2023-11-27,-0.007878446820483997,-0.020000000000000018,-0.01967673928320446,-0.004051316677920358,-0.01632653061224487,-0.001712328767123239,-0.00621572212065824,-0.007194244604316502,0.002030044660982666,-0.02502234137622872,-0.007299270072992692,-0.002702702702702675,-0.015444015444015302,-0.018452803406671436,-0.02886323268206037,-0.020401657634682824,0.006441223832528209,-0.017669331089608664,-0.023121387283236983,-0.012065217391304395,-0.0027700831024931594,-0.011406844106463754
2023-11-28,0.003425978445831035,-0.008163265306122436,-0.004301075268817178,0.003389830508474523,-0.0036883356385432053,-0.010291595197255643,0.0033112582781456013,-0.004347826086956608,0.0008103727714747766,-0.012832263978001857,0.003676470588235281,-0.004680955900468242,-0.0013071895424837665,0.002892263195950706,0.00137174211248281,-0.006508298080052044,-0.008320000000000105,0.006852248394004334,0.012744651797906181,0.001210254153372281,0.014957264957265126,0.0019230769230769162
2023-11-29,0.0032051282051281937,-0.012345679012345623,-0.02207823374130069,-0.013513513513513598,-0.009717723276261081,-0.008665511265164572,-0.008067473414008042,-0.00727802037845704,-0.02631578947368418,-0.03899721448467963,-0.01098901098901095,-0.005693069306930587,-0.018324607329842868,-0.013698630136986245,-0.020091324200913085,-0.018015067147068464,0.005808325266215109,-0.016163334751169822,-0.013033707865168553,-0.016483516483516536,0.003578947368421126,-0.007677543186180413
2023-11-30,0.009460700621509943,-0.0003472222222222765,0.0012269938650306678,0.0,0.00233644859813098,0.020979020979021046,0.007393715341959206,0.004398826979472137,0.0016632016632016633,-0.008695652173912993,0.012962962962962843,0.0038586009459795623,0.01200000000000001,-0.002192982456140302,-0.01071761416589001,0.002001334222815121,0.01026628168110344,-0.005620406398616495,0.007285974499089187,-0.003910614525139633,0.007342143906020615,0.005802707930367523
2023-12-01,-0.017426737370918266,-0.01840916985064245,0.005392156862745301,0.00068493150684934,0.00512820512820511,-0.010273972602739656,-0.007339449541284404,0.0,-0.007471980074719831,-0.0009746588693957392,-0.005484460694698212,-0.021946683199008166,0.022397891963109373,0.00512820512820511,-0.0009420631182288641,0.005326231691078487,0.000635122261035459,-0.006086956521739184,-0.030289330922242397,-0.014021312394840169,-0.029987505206164222,0.011538461538461497
2023-12-04,-0.005436635080782515,-0.006369426751592466,-0.015602145294978054,-0.006844626967830281,-0.006957328385899797,0.0034602076124565784,-0.009242144177449174,-0.00583941605839422,-0.014219991635299079,-0.028292682926829182,0.007352941176470562,0.004690669371196776,-0.003865979381443174,-0.014577259475218707,-0.007072135785007205,-0.024834437086092676,0.007933989209774728,-0.012248468941382429,-0.009324009324009341,-0.014789533560864765,-0.012666380420781387,-0.0019011406844106071
2023-12-05,-0.02382461972571126,-0.020299145299145227,-0.021050024764735054,-0.022742935906271522,-0.01307800093414302,-0.005172413793103514,-0.013805970149253777,-0.014684287812041119,-0.026728892660161208,-0.030120481927710885,-0.018248175182481896,-0.01867507886435338,-0.018111254851228997,-0.017011834319526686,-0.02136752136752129,-0.028862478777589073,-0.015113350125944613,-0.013728963684676687,-0.016470588235294237,-0.03002309468822162,-0.01609045444661883,-0.017142857142857126
2023-12-06,-0.003510825043885335,0.00908760450745194,0.0,-0.0007052186177715081,-0.008518693800283916,-0.010398613518197486,0.0,-0.014903129657227954,0.0047951176983433985,0.019668737060041463,0.0018587360594795044,-0.00861514722900869,0.0,0.0007524454477052522,0.023774866569626463,0.0017482517482516613,-0.007672634271099765,-0.007184553210597189,-0.002870813397129135,0.005714285714285783,0.0035359116022097847,-0.007751937984496138
2023-12-07,-0.0017615971814445297,0.0018011527377521652,-0.004806476094105672,-0.003528581510232942,0.0038186157517901,0.0017513134851137035,-0.003026863412788461,0.0,0.01127982646420822,0.0010152284263960087,-0.0055658627087197265,-0.014526588845654831,0.0026350461133071157,-0.012781954887218006,-0.01516587677725123,0.0038394415357767553,-0.015141752577319534,-0.00497512437810943,0.00047984644913645624,-0.018939393939394034,-0.013873596124201582,0.009765625
2023-12-08,0.002894117647058936,-0.011147069399496501,-0.0038129130655822907,-0.0007082152974504652,-0.003804089396100885,-0.0017482517482516613,0.0003795066413661008,0.009077155824508187,-0.009438009438009431,-0.009127789046653123,0.020522388059701413,0.0027638852329558983,-0.006570302233902869,-0.010662604722010749,-0.002406159769008709,-0.009388038942976462,0.0003271180896302628,-0.008181818181818179,-0.0023980815347721673,-0.00699806949806947,0.018088432335864324,0.0019342359767891004
2023-12-11,-0.004058841470567565,0.009454545454545604,0.010461852513396375,0.019844082211197822,0.012410501193317547,0.003502626970227851,-0.0011380880121396597,0.007496251874062887,0.006496318752706731,-0.016376663254861867,-0.02010968921389389,0.005512534453340434,0.0,0.00615858352578913,0.0033767486734201935,0.00982800982800991,0.01635055591890122,0.0004582951420712966,-0.009134615384615463,0.0012150668286756705,0.020618556701030855,0.011583011583011782
2023-12-12,0.007061248527679531,0.01044668587896247,0.004797979797979801,0.013898540653231262,-0.003771805752003865,0.017452006980802626,0.004557538928978477,-0.0014880952380952328,0.020654044750430423,0.07596253902185235,0.009328358208955168,-0.005743375538441398,0.010582010582010692,0.0038255547054322214,0.0009615384615384581,0.0010427528675704956,0.005469755469755588,0.01282638570774175,0.011159631246967505,-0.0031553398058252746,-0.01568880292284558,0.0
2023-12-13,-0.029234089088240323,-0.02959001782531201,-0.0226187484292536,-0.01713502398903355,-0.019876952200662434,0.0,-0.023440453686200402,0.0,-0.005059021922428242,-0.021276595744680882,-0.01663585951940849,-0.03295260601286598,-0.014397905759162222,-0.020579268292682862,-0.025456292026897254,-0.019791666666666652,-0.015039999999999942,-0.02487562189054726,-0.03214971209213047,-0.039444850255661024,-0.003930131004366788,-0.007633587786259555
2023-12-14,-0.01451807228915658,-0.0069801616458485816,-0.004885574697865769,0.0,-0.010140028971511339,-0.0017152658662091813,0.0019357336430507743,-0.010432190760059634,-0.011016949152542477,-0.018774703557312256,-0.005639097744360999,0.018870486016834054,0.0,-0.006225680933852118,0.0019714144898963504,-0.008147360963513983,-0.0029239766081871066,0.004638218923933346,0.001983143282102029,-0.005069708491761804,0.0024112231477422252,-0.00576923076923086
2023-12-15,0.005562687205819428,0.007399186089530163,0.0023255813953486637,-0.0020920502092049986,-0.0019512195121951237,-0.015463917525773141,-0.014296754250386345,-0.010542168674698704,-0.003856041131105381,0.025176233635448186,-0.007561436672967825,0.0014656895403064585,-0.0013280212483400833,0.001566170712607562,0.01721593703885893,-0.0028571428571427804,-0.009123492994460802,0.008310249307479145,-0.0014844136566056765,-0.003949044585987327,-0.023398206866389715,-0.007736943907156735
2023-12-18,0.010334346504559333,0.0018362100624311761,-0.004640371229698403,0.0034940600978337066,-0.0009775171065493637,0.012216404886561838,0.003528028224225821,0.0015220700152207556,0.0008602150537633246,0.006876227897838927,0.007619047619047636,0.009446514103246484,-0.010638297872340274,-0.0070367474589523304,-0.023694390715667257,-0.004297994269340966,0.011180532719500258,-0.011904761904761973,0.005450941526263575,-0.022125591507865527,0.018584863412449693,-0.005847953216374324
2023-12-19,0.007821901323706415,0.0003665689149559004,0.002590002590002527,0.0027855153203342198,0.009784735812133016,-0.0017241379310344307,-0.005859375000000111,-0.003039513677811634,-0.003008165019338205,-0.014634146341463428,0.0,-0.0009226308158692964,-0.006720430107526987,0.0047244094488190225,0.008915304606240682,0.0028776978417266452,0.001626016260162677,-0.0050973123262280096,0.006407097092163694,0.005623855610777051,-0.015607825895801342,-0.0039215686274508554
2023-12-20,-0.015050746268656767,-0.008427995602784955,-0.006716610694910807,-0.004861111111111094,-0.023255813953488413,-0.0017271157167529916,-0.004715127701375277,-0.004573170731707266,-0.022844827586206762,-0.023762376237623783,-0.001890359168241873,0.00039577836411619494,-0.0027063599458727605,0.003918495297805746,-0.004418262150220897,-0.020803443328550886,0.007467532467532401,0.00046576618537508274,-0.015670910871694477,-0.013785927949018117,-0.012282268870031365,-0.005905511811023723
2023-12-21,0.012250043944986855,0.024020694752402205,0.00910273081924573,0.01046755059316129,0.005456349206349076,-0.0017301038062285112,0.013028030003948032,0.006125574272588086,-0.0013233348037053894,0.0040567951318459805,-0.007575757575757569,0.011209283924568325,0.008141112618724522,0.02888368462138957,0.04930966469428011,0.00219780219780219,-0.008378988076055527,0.009776536312849249,0.011442786069651545,0.05169457998153759,0.00587836310196721,0.013861386138613874
